[0.000000] (-) TimerEvent: {}
[0.000117] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.000324] (ur_yt_sim) JobQueued: {'identifier': 'ur_yt_sim', 'dependencies': OrderedDict()}
[0.127072] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur8long/visual/forearm.dae\n'}
[0.127216] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur8long/visual/upperarm.dae\n'}
[0.127524] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/rviz/view_robot.rviz\n'}
[0.127854] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/urdf/inc/ur_common.xacro\n'}
[0.127981] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/urdf/inc/ur_transmissions.xacro\n'}
[0.128097] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/urdf/ur.ros2_control.xacro\n'}
[0.128221] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/urdf/ur.urdf.xacro\n'}
[0.128345] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/urdf/ur_macro.xacro\n'}
[0.128619] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/test/test_ur_urdf_xacro.py\n'}
[0.128739] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/test/test_view_ur_launch.py\n'}
[0.128991] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ament_index/resource_index/package_run_dependencies/ur_description\n'}
[0.129203] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ament_index/resource_index/parent_prefix_path/ur_description\n'}
[0.129438] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/environment/ament_prefix_path.sh\n'}
[0.129611] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/environment/ament_prefix_path.dsv\n'}
[0.129707] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/environment/path.sh\n'}
[0.129831] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/environment/path.dsv\n'}
[0.129966] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/local_setup.bash\n'}
[0.130152] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/local_setup.sh\n'}
[0.130340] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/local_setup.zsh\n'}
[0.130591] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/local_setup.dsv\n'}
[0.130760] (ur_description) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ur_description/share/ur_description/package.dsv\n'}
[0.139025] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ament_index/resource_index/packages/ur_description\n'}
[0.139219] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/cmake/ur_descriptionConfig.cmake\n'}
[0.139377] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/cmake/ur_descriptionConfig-version.cmake\n'}
[0.139521] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/package.xml\n'}
[0.141149] (ur_description) CommandEnded: {'returncode': 0}
[0.160014] (ur_yt_sim) StdoutLine: {'line': b'-- The CXX compiler identification is GNU 11.4.0\n'}
[0.166312] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting C compiler ABI info\n'}
[0.175374] (ur_description) JobEnded: {'identifier': 'ur_description', 'rc': 0}
[0.175882] (ur_simulation_gazebo) JobStarted: {'identifier': 'ur_simulation_gazebo'}
[0.181511] (ur_simulation_gazebo) JobProgress: {'identifier': 'ur_simulation_gazebo', 'progress': 'cmake'}
[0.182134] (ur_simulation_gazebo) JobProgress: {'identifier': 'ur_simulation_gazebo', 'progress': 'build'}
[0.182351] (ur_simulation_gazebo) Command: {'cmd': ['/usr/bin/cmake', '--build', '/root/ros2_ws/build/ur_simulation_gazebo', '--', '-j8', '-l8'], 'cwd': '/root/ros2_ws/build/ur_simulation_gazebo', 'env': OrderedDict([('PYTHON_BASIC_REPL', '1'), ('HOSTNAME', 'charis-Latitude-5400'), ('GIT_ASKPASS', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/extensions/git/dist/askpass.sh'), ('SHLVL', '2'), ('LIBGL_ALWAYS_SOFTWARE', '1'), ('LD_LIBRARY_PATH', '/opt/vulcanexus/humble/lib:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('BROWSER', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/bin/helpers/browser.sh'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('TERM_PROGRAM_VERSION', '1.104.3'), ('VSCODE_IPC_HOOK_CLI', '/tmp/vscode-ipc-d2ab06d1-6a47-4e9d-b0e2-4648486a4060.sock'), ('ROS_PYTHON_VERSION', '3'), ('VSCODE_GIT_ASKPASS_MAIN', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/extensions/git/dist/askpass-main.js'), ('VSCODE_GIT_ASKPASS_NODE', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/node'), ('PYDEVD_DISABLE_FILE_VALIDATION', '1'), ('BUNDLED_DEBUGPY_PATH', '/root/.vscode-server/extensions/ms-python.debugpy-2025.14.1-linux-x64/bundled/libs/debugpy'), ('VSCODE_PYTHON_AUTOACTIVATE_GUARD', '1'), ('COLORTERM', 'truecolor'), ('REMOTE_CONTAINERS', 'true'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install:/opt/vulcanexus/humble'), ('ROS_DISTRO', 'humble'), ('REMOTE_CONTAINERS_IPC', '/tmp/vscode-remote-containers-ipc-c44bfeb6-66f2-4343-992b-c0c3b3f6581b.sock'), ('VULCANEXUS_HOME', '/opt/vulcanexus/humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/opt/vulcanexus/humble/lib/x86_64-linux-gnu/pkgconfig:/opt/vulcanexus/humble/lib/pkgconfig'), ('TERM', 'xterm-256color'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/vulcanexus/humble/bin:/opt/ros/humble/bin:/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/bin/remote-cli:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/root/.vscode-server/extensions/ms-python.debugpy-2025.14.1-linux-x64/bundled/scripts/noConfigScripts'), ('REMOTE_CONTAINERS_SOCKETS', '["/tmp/vscode-ssh-auth-c44bfeb6-66f2-4343-992b-c0c3b3f6581b.sock","/tmp/.X11-unix/X1","/root/.gnupg/S.gpg-agent"]'), ('DISPLAY', ':1'), ('VSCODE_DEBUGPY_ADAPTER_ENDPOINTS', '/root/.vscode-server/extensions/ms-python.debugpy-2025.14.1-linux-x64/.noConfigDebugAdapterEndpoints/endpoint-94a6b447580330f9.txt'), ('LANG', 'en_US.UTF-8'), ('PYTHONSTARTUP', '/root/.vscode-server/data/User/workspaceStorage/cd1a09907e2e91486875b479c3065da9/ms-python.python/pythonrc.py'), ('RMW_IMPLEMENTATION', 'rmw_fastrtps_cpp'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('VSCODE_GIT_IPC_HANDLE', '/tmp/vscode-git-e3bacfed1e.sock'), ('TERM_PROGRAM', 'vscode'), ('SSH_AUTH_SOCK', '/tmp/vscode-ssh-auth-c44bfeb6-66f2-4343-992b-c0c3b3f6581b.sock'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ur_simulation_gazebo:/root/ros2_ws/install/ur_description:/opt/vulcanexus/humble:/opt/ros/humble'), ('DEBIAN_FRONTEND', 'noninteractive'), ('REMOTE_CONTAINERS_DISPLAY_SOCK', '/tmp/.X11-unix/X1'), ('SHELL', '/bin/bash'), ('GALLIUM_DRIVER', 'llvmpipe'), ('VULCANEXUS_BRANCH', 'humble'), ('VULCANEXUS_DISTRO', 'humble'), ('VSCODE_GIT_ASKPASS_EXTRA_ARGS', ''), ('PWD', '/root/ros2_ws/build/ur_simulation_gazebo'), ('LC_ALL', 'C.UTF-8'), ('PYTHONPATH', '/opt/vulcanexus/humble/local/lib/python3.10/dist-packages:/opt/vulcanexus/humble/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ur_description:/root/ros2_ws/install/ur_simulation_gazebo:/opt/vulcanexus/humble:/opt/ros/humble')]), 'shell': False}
[0.199577] (-) TimerEvent: {}
[0.218920] (ur_simulation_gazebo) CommandEnded: {'returncode': 0}
[0.226740] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting C compiler ABI info - done\n'}
[0.239082] (ur_yt_sim) StdoutLine: {'line': b'-- Check for working C compiler: /usr/bin/cc - skipped\n'}
[0.239459] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting C compile features\n'}
[0.239910] (ur_simulation_gazebo) JobProgress: {'identifier': 'ur_simulation_gazebo', 'progress': 'install'}
[0.239979] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting C compile features - done\n'}
[0.240363] (ur_simulation_gazebo) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ur_simulation_gazebo'], 'cwd': '/root/ros2_ws/build/ur_simulation_gazebo', 'env': OrderedDict([('PYTHON_BASIC_REPL', '1'), ('HOSTNAME', 'charis-Latitude-5400'), ('GIT_ASKPASS', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/extensions/git/dist/askpass.sh'), ('SHLVL', '2'), ('LIBGL_ALWAYS_SOFTWARE', '1'), ('LD_LIBRARY_PATH', '/opt/vulcanexus/humble/lib:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('BROWSER', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/bin/helpers/browser.sh'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('TERM_PROGRAM_VERSION', '1.104.3'), ('VSCODE_IPC_HOOK_CLI', '/tmp/vscode-ipc-d2ab06d1-6a47-4e9d-b0e2-4648486a4060.sock'), ('ROS_PYTHON_VERSION', '3'), ('VSCODE_GIT_ASKPASS_MAIN', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/extensions/git/dist/askpass-main.js'), ('VSCODE_GIT_ASKPASS_NODE', '/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/node'), ('PYDEVD_DISABLE_FILE_VALIDATION', '1'), ('BUNDLED_DEBUGPY_PATH', '/root/.vscode-server/extensions/ms-python.debugpy-2025.14.1-linux-x64/bundled/libs/debugpy'), ('VSCODE_PYTHON_AUTOACTIVATE_GUARD', '1'), ('COLORTERM', 'truecolor'), ('REMOTE_CONTAINERS', 'true'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install:/opt/vulcanexus/humble'), ('ROS_DISTRO', 'humble'), ('REMOTE_CONTAINERS_IPC', '/tmp/vscode-remote-containers-ipc-c44bfeb6-66f2-4343-992b-c0c3b3f6581b.sock'), ('VULCANEXUS_HOME', '/opt/vulcanexus/humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/opt/vulcanexus/humble/lib/x86_64-linux-gnu/pkgconfig:/opt/vulcanexus/humble/lib/pkgconfig'), ('TERM', 'xterm-256color'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/vulcanexus/humble/bin:/opt/ros/humble/bin:/root/.vscode-server/bin/385651c938df8a906869babee516bffd0ddb9829/bin/remote-cli:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/root/.vscode-server/extensions/ms-python.debugpy-2025.14.1-linux-x64/bundled/scripts/noConfigScripts'), ('REMOTE_CONTAINERS_SOCKETS', '["/tmp/vscode-ssh-auth-c44bfeb6-66f2-4343-992b-c0c3b3f6581b.sock","/tmp/.X11-unix/X1","/root/.gnupg/S.gpg-agent"]'), ('DISPLAY', ':1'), ('VSCODE_DEBUGPY_ADAPTER_ENDPOINTS', '/root/.vscode-server/extensions/ms-python.debugpy-2025.14.1-linux-x64/.noConfigDebugAdapterEndpoints/endpoint-94a6b447580330f9.txt'), ('LANG', 'en_US.UTF-8'), ('PYTHONSTARTUP', '/root/.vscode-server/data/User/workspaceStorage/cd1a09907e2e91486875b479c3065da9/ms-python.python/pythonrc.py'), ('RMW_IMPLEMENTATION', 'rmw_fastrtps_cpp'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('VSCODE_GIT_IPC_HANDLE', '/tmp/vscode-git-e3bacfed1e.sock'), ('TERM_PROGRAM', 'vscode'), ('SSH_AUTH_SOCK', '/tmp/vscode-ssh-auth-c44bfeb6-66f2-4343-992b-c0c3b3f6581b.sock'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ur_simulation_gazebo:/root/ros2_ws/install/ur_description:/opt/vulcanexus/humble:/opt/ros/humble'), ('DEBIAN_FRONTEND', 'noninteractive'), ('REMOTE_CONTAINERS_DISPLAY_SOCK', '/tmp/.X11-unix/X1'), ('SHELL', '/bin/bash'), ('GALLIUM_DRIVER', 'llvmpipe'), ('VULCANEXUS_BRANCH', 'humble'), ('VULCANEXUS_DISTRO', 'humble'), ('VSCODE_GIT_ASKPASS_EXTRA_ARGS', ''), ('PWD', '/root/ros2_ws/build/ur_simulation_gazebo'), ('LC_ALL', 'C.UTF-8'), ('PYTHONPATH', '/opt/vulcanexus/humble/local/lib/python3.10/dist-packages:/opt/vulcanexus/humble/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ur_description:/root/ros2_ws/install/ur_simulation_gazebo:/opt/vulcanexus/humble:/opt/ros/humble')]), 'shell': False}
[0.242647] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting CXX compiler ABI info\n'}
[0.246569] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.247047] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.247317] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/config/ur_controllers.yaml\n'}
[0.247583] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/launch/ur_sim_control.launch.py\n'}
[0.247717] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/launch/ur_sim_moveit.launch.py\n'}
[0.247843] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ament_index/resource_index/package_run_dependencies/ur_simulation_gazebo\n'}
[0.247979] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ament_index/resource_index/parent_prefix_path/ur_simulation_gazebo\n'}
[0.248131] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/environment/ament_prefix_path.sh\n'}
[0.248269] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/environment/ament_prefix_path.dsv\n'}
[0.248419] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/environment/path.sh\n'}
[0.248563] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/environment/path.dsv\n'}
[0.248699] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/local_setup.bash\n'}
[0.248873] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/local_setup.sh\n'}
[0.248991] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/local_setup.zsh\n'}
[0.249122] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/local_setup.dsv\n'}
[0.249246] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/package.dsv\n'}
[0.256140] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ament_index/resource_index/packages/ur_simulation_gazebo\n'}
[0.256375] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/cmake/ur_simulation_gazeboConfig.cmake\n'}
[0.256486] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/cmake/ur_simulation_gazeboConfig-version.cmake\n'}
[0.256670] (ur_simulation_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_simulation_gazebo/share/ur_simulation_gazebo/package.xml\n'}
[0.258335] (ur_simulation_gazebo) CommandEnded: {'returncode': 0}
[0.287708] (ur_simulation_gazebo) JobEnded: {'identifier': 'ur_simulation_gazebo', 'rc': 0}
[0.299661] (-) TimerEvent: {}
[0.308164] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting CXX compiler ABI info - done\n'}
[0.315266] (ur_yt_sim) StdoutLine: {'line': b'-- Check for working CXX compiler: /usr/bin/c++ - skipped\n'}
[0.315488] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting CXX compile features\n'}
[0.315852] (ur_yt_sim) StdoutLine: {'line': b'-- Detecting CXX compile features - done\n'}
[0.321728] (ur_yt_sim) StdoutLine: {'line': b'-- Found ament_cmake: 1.3.12 (/opt/ros/humble/share/ament_cmake/cmake)\n'}
[0.399751] (-) TimerEvent: {}
[0.472046] (ur_yt_sim) StdoutLine: {'line': b'-- Found Python3: /usr/bin/python3 (found version "3.10.12") found components: Interpreter \n'}
[0.499845] (-) TimerEvent: {}
[0.531346] (ur_yt_sim) StdoutLine: {'line': b'-- Override CMake install command with custom implementation using symlinks instead of copying resources\n'}
[0.586322] (ur_yt_sim) StdoutLine: {'line': b'-- Found xacro: 2.1.1 (/opt/ros/humble/share/xacro/cmake)\n'}
[0.589914] (ur_yt_sim) StdoutLine: {'line': b'-- Found rclcpp: 16.0.15 (/opt/ros/humble/share/rclcpp/cmake)\n'}
[0.599951] (-) TimerEvent: {}
[0.651211] (ur_yt_sim) StdoutLine: {'line': b'-- Found rosidl_generator_c: 3.1.7 (/opt/ros/humble/share/rosidl_generator_c/cmake)\n'}
[0.660988] (ur_yt_sim) StdoutLine: {'line': b'-- Found rosidl_adapter: 3.1.7 (/opt/ros/humble/share/rosidl_adapter/cmake)\n'}
[0.670535] (ur_yt_sim) StdoutLine: {'line': b'-- Found rosidl_generator_cpp: 3.1.7 (/opt/ros/humble/share/rosidl_generator_cpp/cmake)\n'}
[0.685978] (ur_yt_sim) StdoutLine: {'line': b'-- Using all available rosidl_typesupport_c: rosidl_typesupport_fastrtps_c;rosidl_typesupport_introspection_c\n'}
[0.700068] (-) TimerEvent: {}
[0.704401] (ur_yt_sim) StdoutLine: {'line': b'-- Using all available rosidl_typesupport_cpp: rosidl_typesupport_fastrtps_cpp;rosidl_typesupport_introspection_cpp\n'}
[0.770003] (ur_yt_sim) StdoutLine: {'line': b'-- Found rmw_implementation_cmake: 6.1.2 (/opt/ros/humble/share/rmw_implementation_cmake/cmake)\n'}
[0.771895] (ur_yt_sim) StdoutLine: {'line': b'-- Found rmw_fastrtps_cpp: 6.2.6 (/opt/vulcanexus/humble/share/rmw_fastrtps_cpp/cmake)\n'}
[0.800190] (-) TimerEvent: {}
[0.851123] (ur_yt_sim) StdoutLine: {'line': b'-- Found OpenSSL: /usr/lib/x86_64-linux-gnu/libcrypto.so (found version "3.0.2")  \n'}
[0.878665] (ur_yt_sim) StdoutLine: {'line': b'-- Found FastRTPS: /opt/vulcanexus/humble/include  \n'}
[0.900325] (-) TimerEvent: {}
[0.928421] (ur_yt_sim) StdoutLine: {'line': b"-- Using RMW implementation 'rmw_fastrtps_cpp' as default\n"}
[0.944480] (ur_yt_sim) StdoutLine: {'line': b'-- Looking for pthread.h\n'}
[1.000463] (-) TimerEvent: {}
[1.008997] (ur_yt_sim) StdoutLine: {'line': b'-- Looking for pthread.h - found\n'}
[1.009167] (ur_yt_sim) StdoutLine: {'line': b'-- Performing Test CMAKE_HAVE_LIBC_PTHREAD\n'}
[1.070211] (ur_yt_sim) StdoutLine: {'line': b'-- Performing Test CMAKE_HAVE_LIBC_PTHREAD - Success\n'}
[1.071160] (ur_yt_sim) StdoutLine: {'line': b'-- Found Threads: TRUE  \n'}
[1.100594] (-) TimerEvent: {}
[1.139079] (ur_yt_sim) StdoutLine: {'line': b'-- Found trajectory_msgs: 4.9.0 (/opt/ros/humble/share/trajectory_msgs/cmake)\n'}
[1.173164] (ur_yt_sim) StdoutLine: {'line': b'-- Found ament_lint_auto: 0.12.14 (/opt/ros/humble/share/ament_lint_auto/cmake)\n'}
[1.200707] (-) TimerEvent: {}
